,MetadataField,Metadata
0,NSGL Document #:,ORESU-G1-77-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,STORAGE BATTERIES FOR BOATS
3,Author:,"Cunning, Don A."
4,,"Jackson, Charles B."
5,Publication Year :,1977
6,Publisher:,Oregon State University SG Extension MAP for the Pacific Sea Grant Advisory Program (PASGAP)
7,# Pages / Video Length:,8
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-​G1-​77-​004; PASGAP 13
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,MARINE ELECTRONICS; BATTERY
