,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-92-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Molecular characterizatio​n of the proteinase and RNA- dependent RNA polymerase of infectious pancreatic necrosis virus, a fish birnavirus"
3,Author:,"Mason, C. L."
4,Publication Year :,1993
5,Publisher:,OSU Sea Grant
6,# Pages / Video Length:,2
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-92-003
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/FSD-11; R/FSD-13; R/FSD-15; R/FSD-16
11,Abstract:,See digital
