,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-029
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"DISTRIBUTION, REPRODUCTION, AND GROWTH OF ""CRANGON NIGRICAUDA"" AND ""CRANGON FRANCISCORUM"" IN YAGUINA BAY, OREGON"
3,Author:,"KRYGIER, EARL E"
4,,"HORTON, HOWARD F"
5,Publication Year :,1975
6,Source Citation:,"NORTHWEST SCIENCE, 49(04):216-240, 1975"
7,# Pages / Video Length:,25
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-75-029
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/BR-7
