,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-03-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Yaquina Bay bibliography (online only)
3,Author:,"Webster, Janet"
4,,"Hiveley, Heather"
5,Publication Year :,2003
6,# Pages / Video Length:,172
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,ORESU-I-03-001
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,A/HBT-06-PD
11,Abstract:,"This bibliography cites over 1100 publications that relate to the natural environment of the Yaquina Bay watershed in Oregon. It is produced as a searchable electronic database. In addition to scientific research and techniques, historical materials are included. Common formats are journal articles, technical reports, proceedings, government documents, maps, and web sites."
