,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-83-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"LOCATION OF ""VIBRIO ANGUILLARUM"" ANTIGEN IN TISSUES OF IMMUNE AND NON-IMMUNE RAINBOW TROUT (""SALMO GAIRDNERI"") USING THE FLUORESCENT ANTIBODY TECHNIQUE"
3,Author:,"NELSON, JIM STEEL"
4,Publication Year :,1983
5,Publisher:,Oregon State University
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-83-005
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/FSD-5
11,Abstract:,IMMUNE RESPONSE;BACTER​IA;PATHOLOGY;VI​BRIO;TROUT. See digital for abstract.
