,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-20-021
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Careers in Science (Mudblister Worms and Pacific Oysters): Megan Considine (Webinar December 2, 2020)"
3,Author:,"Considine, Megan"
4,,"Carroll, Lindsay"
5,Publication Year :,2020
6,Source Citation:,"This Growing Engineers and Marine Scientists Webinar was recorded on the Oregon State University campus on December 2, 2020"
7,Publisher:,"Oregon Sea Grant and on YouTube December 24, 2020"
8,# Pages / Video Length:,21:58 minutes/seconds
9,Publication Type:,"webinars, virtual meetings, conferences, seminars"
10,Program Report #:,ORESU-W-20-021
11,Project #:,A/E/C OED 2018-21
12,URL:,https://youtu.b​e/yr9JB6Bff1g
13,Abstract:,"This webinar is for students who want to explore careers in marine science. It features Megan Considine, a master’s student in marine resource management at Oregon State University. She talks about studying  mud blister worms, which burrow into oyster shells and cause marketing challenges for oyster farms. 	Lindsay Carroll, who coordinates Oregon Sea Grant's marine education program, serves as a moderator on this webinar, which was recorded on December 2, 2020."
