,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-033
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"TAGGED STEELHEAD TROUT (""SALMO GAIRDNERI"" RICHARDSON) COLLECTED IN THE NORTH PACIFIC BY THE OSHORO-MARU, 1980-1981"
3,Author:,"PEARCY, WILLIAM"
4,,"MASUDA, KIYOSHI"
5,Publication Year :,1982
6,Source Citation:,"FACULTY OF FISHERIES. BULLETIN, 33(04):249-254, NOVEMBER 1982"
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-82-033
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,TROUT;TAGGING;S​ALMONID;MIGRATI​ON
