,MetadataField,Metadata
0,NSGL Document #:,OREXT-H-81-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A Guide to Oregon's Commercial Fishing Vessels
3,Author:,"Austin,Susan V."
4,,"Klenke, Lise A. (Artwork)"
5,Publication Year :,1981
6,Publisher:,Oregon State University Extension Marine Advisory Program
7,# Pages / Video Length:,12
8,Publication Type:,"handbooks, manuals, guides"
9,Program Report #:,SG 68
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,This bulletin both describes and pictures the various types of Oregon commercial fishing vessels and explains how fishermen use them to catch fish.
