,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-022
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"FOOD HABITS OF JUVENILE SALMON IN THE OREGON COASTAL ZONE, JUNE 1979"
3,Author:,"PETERSON, WILLIAM T"
4,,"BRODEUR, RICHARD D"
5,,"PEARCY, WILLIAM G"
6,Publication Year :,1982
7,Source Citation:,"FISHERY BULLETIN, 80(04):841-851, 1982"
8,# Pages / Video Length:,11
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-82-022
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/OPF-17
13,Abstract:,OREGON;COASTAL ZONE;SALMON;NUT​RITION
