,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-94-016
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The roles of science in U.S. marine policy: some regional applications
3,Author:,"Hildreth, Richard G."
4,Publication Year :,1994
5,Source Citation:,"""The Coast: Organizing for the Future,"" Proceedings of the 14th International Conference of the Coastal Society, Thomas E. Bigford, ed., Charleston, SC, pp 121-127, April 17-21, 1994."
6,# Pages / Video Length:,7
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-94-016
9,Project #:,R/PPA-38
10,Notes:,see ORESU-R-94-011
