,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-021
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,BROODSTOCK MANAGEMENT OF CRASSOSTREA GIGAS 2. BROODSTOCK CONDITIONING TO MAXIMIZE LARVAL SURVIVAL
3,Author:,"LANNAN, JAMES E"
4,,"ROBINSON, ANJA M"
5,,"BREESE, WILBUR PAUL"
6,Publication Year :,1980
7,Source Citation:,"AQUACULTURE, 21( ):337-345, 1980"
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-80-021
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,AQUACULTURE
