,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-05-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ballenas grises (""Eschrichtius robustus"")"
3,Author:,Oregon Sea Grant
4,Publication Year :,2005
5,# Pages / Video Length:,4
6,Publication Type:,"web/blog sites (topical), other web-based resources"
7,Program Report #:,ORESU-I-05-001
8,Project #:,A/ESG-05
9,,M/A-20
10,Notes:,revised/Spanish
11,Abstract:,"The gray whale is the most common large whale seen from shore along the west coast of North America. Balienas grises describes the whales' appearance and size; feeding, calving, and breeding habits; migratory patterns; and exploitation and conservation."
