,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-13-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Coast Education Program (OCEP): Coastal education modules one and two
3,Author:,"Crews, Tracy"
4,Publication Year :,2013
5,Publication Type:,educational materials
6,Program Report #:,ORESU-E-13-007
7,Project #:,A/ESG-07
8,URL:,http://www.pacn​ame.org/OCEP/oc​ep_mod.shtml
9,Abstract:,The curriculum modules are designed to help participants learn and understand the watershed to ocean connection in Oregon.
