,MetadataField,Metadata
0,NSGL Document #:,OREXT-W-76-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Marine Refrigeration: Some Tips on Design, Installation and Servicing: A Summary of Two OSU Workshops"
3,Author:,"Appelt, Jack"
4,,"Kolbe, Edward"
5,Publication Year :,1976
6,Source Citation:,"Marine Refrigeration: Some Tips on Design, Installation and Servicing. A Summary of two Oregon State University (OSU) Workshops conducted by Jack Appelt, Corvallis, Oregon, December 1976"
7,Publisher:,Oregon State University Sea Grant College Extension Program
8,# Pages / Video Length:,36
9,Publication Type:,conference/work​shop proceedings
10,Program Report #:,A Land Grant/Sea Grant Cooperative Special Report 488; OREXT-W-76-001
11,Grant/Contract #:,NOAA Sea Grant
12,Abstract:,"The topics of design, installation, servicing, and trouble-​shooting of marine refrigeration and brine spray freezing systems were discussed at two Sea Grant Marine Advisory Program sponsored seminars held at the Oregon State University Marine Science Center. These notes are a summary of the seminars, which were conducted primarily by Mr. Jack Appelt, President of the Quality Refrigeration Company of Wilmington, California."
