,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-022
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ZINC-65 AND DDT RESIDUES IN ALBACORE TUNA OFF OREGON IN 1969
3,Author:,"PEARCY, WILLIAM GORDON"
4,,"CLAEYS, ROBERT R"
5,Publication Year :,1972
6,Source Citation:,"CALIFORNIA COOPERATIVE OCEANIC FISHERIES INVESTIGATIONS REPORTS, 16( ): 66-73, JUNE 1, 1972"
7,# Pages / Video Length:,8
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-72-022
10,Grant/Contract #:,NOAA SEA GRANT
11,,AEC C# AT(45-1)2227
12,Abstract:,"""THUNNUS ALALUNGA"""
