,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-74-017
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,WAVE FORCES ON CYLINDERS NEAR PLANE BOUNDARY
3,Author:,"YAMAMOTO, TOKUO"
4,,"NATH, JOHN H"
5,,"SLOTTA, LARRY STEWART"
6,Publication Year :,1974
7,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS. WATERWAYS, HARBORS AND COASTAL ENGINEERING DIVISION. JOURNAL, 100(WW4):345-​359, NOV. 1974"
8,# Pages / Video Length:,15
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-​R-​74-​017; ASCE PP# 10944; NOAA-75032009
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,ACCELERATION (PHYSICS);CABLE​S (ROPES);COASTAL ENGINEERING;CUR​R
