,MetadataField,Metadata
0,NSGL Document #:,ORESU-D-93-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant Directory of Projects for 1993-1995
3,Author:,"Kight, Pat"
4,Editor :,"Ridlington, Sandy"
5,,"Charron, Amy (designer)"
6,Publication Year :,1993
7,Publisher:,OSU Sea Grant Program
8,# Pages / Video Length:,27
9,Publication Type:,"program reports (annual, progress, planning reports, etc)"
10,Program Report #:,ORESU-D-93-001
11,Grant/Contract #:,NOAA Sea Grant
12,Abstract:,A directory of 20 Sea Grant funded projects for the University of Oregon Sea Grant College Program for 1993-1995.
