,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-18-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Acidification - Part 2, Solutions"
3,Author:,"Chan, Francis"
4,,"Plybon, Charlie"
5,,"Smith, Justin"
6,Publication Year :,2018
7,Publisher:,Oregon State Productions
8,# Pages / Video Length:,10:38 minutes
9,Publication Type:,videos
10,Program Report #:,ORESU-V-18-001
11,Project #:,ECO-32-Chan
12,Notes:,"For Part 1 of this series, see: ORESU-V-16-001"
13,URL:,https://www.you​tube.com/watch?​v=2KLT9vFVOmc (Part 2) https://youtu.b​e/7h08ok3hFSs (Part 1 of the series)
14,Abstract:,"This video is a follow up to the initial film on the issue of Ocean Acidification. Part 2 revisits the issue of acidification on the Oregon Coast and explores solutions. Discussions with scientists, business operators and  students tells the story of how Oregon's coast is managing a changing ocean."
