,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-015
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"ESSENTIAL FATTY ACID REQUIREMENT OF THE RAINBOW TROUT, SALMO GAIRDNERI"
3,Author:,"SINNHUBER, RUSSELL OTTO"
4,,"CASTELL, JOHN D"
5,,"LEE, DONALD JACK"
6,Publication Year :,1972
7,Source Citation:,"FEDERATION OF AMERICAN SOCIETIES OF EXPERIMENTAL BIOLOGY. FEDERATION PROCEEDINGS, 31(05):1436-​1441, SEPT.-OCT. 1972"
8,# Pages / Video Length:,6
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-72-015
11,Grant/Contract #:,"NOAA SEA GRANT, PHS RG# ES-00263"
12,,PHS RG# ES-00256
