,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-79-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"FEEDING SELECTIVITY OF THE DOVER SOLE (""MICROSTOMUS PACIFICUS LOCKINGTON"") OFF OREGON"
3,Author:,"GABRIEL, WENDY L"
4,Publication Year :,1979
5,Publisher:,Oregon State University (OSU)
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-79-001
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/OPF-1
11,Abstract:,See digital for thesis abstract.
