,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-032
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,VITAMINS AND MINERALS IN SEAFOODS OF THE PACIFIC NORTHWEST
3,Author:,"GORDON, DENNIS T"
4,,"MARTIN, ROY E"
5,Publication Year :,1982
6,Source Citation:,"CHEMISTRY AND BIOCHEMISTRY OF MARINE FOOD PRODUCTS ROY E. MARTIN GEORGE J. FLICK, CHIEKO E. HEBARD AND DONN R. WARD (EDITORS) PP. 429-445 1982"
7,# Pages / Video Length:,17
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-82-032
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,VITAMIN;MINERAL​;SEAFOOD;NUTRIE​NT
