,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-76-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,WAVE FORCES ON PIPES NEAR THE OCEAN BOTTOM
3,Author:,"NATH, JOHN H"
4,,"YAMAMOTO, TOKUO"
5,,"WRIGHT, JAMES CHRISTOPHER"
6,Publication Year :,1976
7,Source Citation:,"EIGHTH (8th) ANNUAL OFFSHORE TECHNOLOGY CONFERENCE, May 3-6, Houston, Texas, pp. 741-748."
8,# Pages / Video Length:,8
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-​R-​76-​009; OTC 2496
11,Grant/Contract #:,NOAA SEA GRANT
