,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-94-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Parasites in marine fishes: questions and answers for seafood retailers
3,Author:,"Hilderbrand, K. S. Jr."
4,,"Price, R. J."
5,,"Olson, R. E."
6,Publication Year :,1994
7,Publisher:,OSU Sea Grant Extension Service
8,# Pages / Video Length:,2
9,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
10,Program Report #:,SG 79; ORESU-G-94-002
11,Grant/Contract #:,NOAA Sea Grant
12,Abstract:,This publication has been prepared in response to many questions from seafood retailers about parasites in marine fish products. Customers who find parasites in fish they purchase need to have good answers for some obvious questions.
