,MetadataField,Metadata
0,NSGL Document #:,MEULS-O-84-004
1,Sea Grant Program/Affiliate:,Maine Sea Grant
2,Title:,"Territorial Sea: Legal Developments in the Management of Interjurisdicti​onal Resources (Volume 4, Number 4, December 1984)"
3,Editor :,"Rieser, Alison"
4,Publication Year :,1984
5,Publisher:,University of Maine/New Hampshire Sea Grant
6,,"Marine Law Institute, University of Southern Maine School of Law"
7,# Pages / Video Length:,14
8,Publication Type:,periodicals
9,Grant/Contract #:,NA81AA-D-0035
10,Abstract:,Territorial Sea is a publication of the Marine Law Institute of the University of Maine School of Law and the University of Southern Maine. Center for Research and Advanced Study. The following articles are in this issue: * Atlantic Striped Bass Conservation Act: Unconstitutiona​l amendment of an interstate compact? ●Gulf of Maine Maritime Boundary is Announced ●U.S. Supreme Court Denies Review of Baranof ●State Fisheries .lurisdiction Expanded in Southeast Alaska ●Preemption of Oregon’s Salmon Fishery Management Authority.
