,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-020
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,BROODSTOCK MANAGEMENT OF CRASSOSTREA GIGAS 1. GENETIC AND ENVIRONMENTAL VARIATION IN SURVIVAL IN THE LARVAL REARING SYSTEM
3,Author:,"LANNAN, JAMES E"
4,Publication Year :,1980
5,Source Citation:,"AQUACULTURE, 21( ):323-336, 1980"
6,# Pages / Video Length:,14
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-80-020
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,AQUACULTURE
