,MetadataField,Metadata
0,NSGL Document #:,ORESU-NR-18-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Meet the ocean creatures that use a mesh of mucus to catch their food
3,Author:,"Sutherland, Kelly"
4,,"Conley, Keats"
5,Publication Year :,2018
6,Source Citation:,"The Conversation, https://theconv​ersation.com/me​et-​the-​ocean-​creatures-​that-​use-​a-​mesh-​of-​mucus-​to-​catch-​their-​food-​95749, May 2, 2018"
7,Publisher:,The Conversation Media Group
8,# Pages / Video Length:,1
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-NR-18-001
11,Project #:,E/INT-129
12,URL:,https://theconv​ersation.com/me​et-​the-​ocean-​creatures-​that-​use-​a-​mesh-​of-​mucus-​to-​catch-​their-​food-​95749
13,Abstract:,Article in The Conversation explaining new discoveries on the unusual feeding strategies of mucous-mesh grazers.
