,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-97-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Sanitation Standard Operating Procedures (Lox)
3,Author:,"Hilderbrand, K. S. Jr."
4,Publication Year :,1997
5,Publisher:,"OSU, Oregon Sea Grant Extension Program"
6,# Pages / Video Length:,11
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Program Report #:,ORESU-I-97-003
9,Grant/Contract #:,NOAA Sea Grant No. NA36RG0451
10,Project #:,A/SGE-3
11,Abstract:,"A generic Sanitation Standard Operating Procedure (SSOP), designed for a hypothetical 'Brand Lox Company,' provides a model seafood processors may follow when trying to meet requirements of new Food and Drug Administration regulations."
