,MetadataField,Metadata
0,NSGL Document #:,OREXT-N-93-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean and Coastal Law Memo (Issue 39, March 1983)"
3,Editor :,"Hildreth, Richard G."
4,,"Jacobson, Jon L."
5,Publication Year :,1993
6,Publisher:,Oregon State University Extension/Sea Grant Program
7,# Pages / Video Length:,21
8,Publication Type:,periodicals
9,Program Report #:,OREXT-N-93-003
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,One newsletter issue for 1993.
12,Abstract:,"Ocean and Coastal Law Memo is an aperiodic publication of the University of Oregon Ocean and Coastal Law Center (OCLC) and is distributed by the Oregon State University Extension/Sea Grant Program. The following topic is in this issue: Recent Developments in Ocean and Coastal Law, 1992, M. Brown and B. Shavelson."
