,MetadataField,Metadata
0,NSGL Document #:,OREXT-G1-79-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Making good use of your money: Marine business management
3,Author:,"Smith, Frederick J."
4,Publication Year :,1979
5,Publisher:,OSU Extension Service
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,SG 59; OREXT-G1-79-001
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"Marine businesses often experience dramatic ups and downs in income. This bulletin identified some of your basic money needs and will help you decide which are most important. It also identifies some alternative uses for extra money and some characteristics of those alternatives. With this information, you should be better able to cope with fluctuating income and make better use of your money."
