,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-94-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Helping persons cope with change, crisis, and loss"
3,Author:,"Pitzer, Ronald L."
4,Editor :,"Goblirsch, Ginny"
5,Publication Year :,1994
6,# Pages / Video Length:,43
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-94-001
9,Project #:,A/FDF-1
10,Notes:,OSU Fishing Families Project
11,Abstract:,"This booklet, publishd by the Oregon State University Fishing Families Project, is a compilation of publications from various university extension services on subjects related to change and loss. Among the topics covered are the grief and mourning process, the physical manifestations of grief, understanding men and children who grieve, the grief triggered by losing a job, and adapting to a nontraditional family."
