,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,PERFORMANCE OF RAINBOW TROUT FED GELATIN-BOUND DIETS OF FISH PROTEIN CONCENTRATE OF CASEIN CONTAINING 25 TO 45 PERCENT HERRING OIL
3,Author:,"KELLEMS, R O"
4,,"SINNHUBER, R O"
5,Publication Year :,1982
6,Source Citation:,"THE PROGRESSIVE FISH-CULTURIST, 44(03):131-134, JULY 1982"
7,# Pages / Video Length:,4
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-82-012
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,TROUT;DIET;NUTR​ITION;PROTEIN
