,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-70-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,TIME - MOTION STUDY IMPROVES PROCESSING /2ND TITLE/ INDUSTRIAL ENGINEERS AT OREGON STATE U. RAISE STANDARDS OF S HRIMP PROCESSING AND SANITATION SUBSTANTIAL COST SAVINGS SEEN
3,Author:,"EVANS, GWIL O"
4,,"ENGESSER, WILLIAM F"
5,Publication Year :,1970
6,Source Citation:,"FOOD ENGINEERING, ( ): - , JAN. 1970"
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-70-011
9,Grant/Contract #:,NOAA SEA GRANT
