,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-17-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,New to commercial fishing? Some tips and tricks from experienced fishermen.
3,Author:,"Kincl, Laurel"
4,,"Hildenbrand, Kaety"
5,,"Jacobson, Kaety"
6,Publication Year :,2017
7,# Pages / Video Length:,1
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-17-012
10,Project #:,A/ESG07
11,Abstract:,"In surveys about safety, fishermen said that a good crew is important. Newer crew may need help from experienced crew. We interviewed vessel owners and crew to learn what a greenhorn should know before finding work as a commercial fisherman."
