,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-73-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Currents Sea Grant Newsletter (August, September, and December 1973; First issues/No volume number)"
3,Editor :,"Folts, Jim"
4,,"Lovell, Ron"
5,,"Oba, Linda"
6,,"Leadon, Jim"
7,Publication Year :,1973
8,Publisher:,Oregon State University Sea Grant Program
9,# Pages / Video Length:,16
10,Publication Type:,periodicals
11,Program Report #:,ORESU-N-73-002
12,Grant/Contract #:,NOAA Sea Grant
13,Notes:,Three newsletter issues in one entry for 1973.
14,Abstract:,"The following cover articles are in these newsletter issues for 1973: August: Whiter, brighter Surveys show seafoods safe; National SG Meeting set for October 8-10, 1973. September: Fewer Fish; More Fishermen: Tragedy?; Ken :Hilderbrand selected as new MAP leader. December: What Happened to the Dungeness?"
