,MetadataField,Metadata
0,NSGL Document #:,ORESU-Q-81-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Sea Grant College Program 1979-1981 Program Report (Oregon)
3,Publication Year :,1981
4,Publisher:,OSU Sea Grant College Program
5,# Pages / Video Length:,16
6,Publication Type:,"program reports (annual, progress, planning reports, etc)"
7,Program Report #:,ORESU-Q-81-001
8,Grant/Contract #:,NOAA Sea Grant
9,Abstract:,"An Oregon State University / Oregon Sea Grant College Program report for 1979-1981. Article topics include: Study aids shrimp industry; The Office of Management and Budget (OMB) wants to see Sea Grant eliminated; Sea Grant's Future - Is it a Dream?; Hey, What's A Sea Grant?; Is there Oil in Oregon's Future?; Estuary Table set for super supper; Mammal film wins Outdoor Writer's award; Computer plan could save ports millions; Bridge-eating gribbles found; Volume fishing; Aquaculture team visits Zaire; Squid for supper; Mussels tasty protein source; Scientists raise reef and predict new fishery; Netarts; Record chum run. A program status report and budget summary for 1979-1981 is also included."
