,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"DISTRIBUTION AND DIEL CHANGES IN THE BEHAVIOR OF PINK SHRIMP, PANDALUS JORDANI, OFF OREGON"
3,Author:,"PEARCY, WILLIAM GORDON"
4,Publication Year :,1972
5,Source Citation:,"NATIONAL SHELLFISHERIES ASSOCIATION. PROCEEDINGS, 62:15-20, JUNE 1972"
6,# Pages / Video Length:,6
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-72-005
9,Grant/Contract #:,NOAA SEA GRANT
