,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-032
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"THE EFFECTS OF WATER TEMPERATURE ON INFECTION AND ANTIBODY FORMATION INDUCED BY ""VIBRIO ANGUILLARUM"" IN JUVENILE COHO SALMON (""ONCORHYNCHUS KISUTCH"")"
3,Author:,"GROBERG, W J"
4,,"ROHOVEC, J S"
5,,"FRYER, J L"
6,Publication Year :,1983
7,Source Citation:,"WORLD MARICULTURE SOCIETY. JOURNAL, 14( ):240-248, 1983"
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-83-032
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/FSD-5
13,Abstract:,TEMPERATURE;BAC​TERIA;INFECTION​;SALMON;A
