,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-037
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"VARIATIONS IN APPENDAGE SETAL COUNTS IN ZOEA LARVAE OF FOUR PORCELLANID CRABS (""DECAPODA ANOMURA"") FROM OREGON"
3,Author:,"GONOR, JEFFERSON JOHN"
4,,"GONOR, S L"
5,Publication Year :,1973
6,Source Citation:,"CRUSTACEANA, 25(03):245-252, DEC. 21, 1973"
7,# Pages / Video Length:,8
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-73-037
10,Grant/Contract #:,NOAA SEA GRANT
