,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,POTASSIUM SORBATE INHIBITION OF MICROORGANISMS ISOLATED FROM SEAFOOD
3,Author:,"CHUNG, YUH-MEL"
4,,"LEE, J S"
5,Publication Year :,1982
6,Source Citation:,"JOURNAL OF FOOD PROTECTION, 45(14):1310-​1313, DECEMBER 1982"
7,# Pages / Video Length:,4
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-82-019
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/PD-37
12,Abstract:,SEAFOOD;PROCESS​ING;MICROBIOLOG​Y
