,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-21-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Careers in Science: Academic opportunities in marine subjects at Oregon State University (Webinar held March 17, 2021)"
3,Author:,"Carroll, Lindsay"
4,,"Leonard, Cynthia"
5,,"Cheung, Itchung"
6,Publication Year :,2021
7,Source Citation:,"This webinar was held March 17, 2021 by Oregon Sea Grant the Oregon State University campus in Corvallis, Oregon."
8,Publisher:,Oregon Sea Grant
9,,"Published on YouTube March 25, 2021"
10,# Pages / Video Length:,54:59 minutes/seconds
11,Publication Type:,"webinars, virtual meetings, conferences, seminars"
12,Program Report #:,ORESU-W-21-002
13,Grant/Contract #:,NA18OAR4170072
14,Project #:,A/E/C OED 2018-21
15,URL:,https://youtu.b​e/pc5uYPj8g00
16,Abstract:,"Hosted by Oregon Sea Grant, this webinar is for students interested in learning about marine-related majors, minors and options at Oregon State  University. This webinar features Cynthia Leonard, an academic adviser for the Marine Studies Initiative at OSU, and Itchung Cheung, an academic programs manager for OSU at the Hatfield Marine Science Center in Newport. They talk about academic offerings in OSU's various colleges, the Ocean11 marine club for students, hands-on learning at Hatfield and a  new building there for research and instruction. Lindsay Carroll, who coordinates Oregon Sea Grant's marine education program, serves as the moderator on this webinar, which was recorded on March 17, 2021."
