,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-69-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,MICROBIOLOGICAL EVALUATION OF PACIFIC SHRIMP PROCESSING
3,Author:,"HARRISON, JANICE M"
4,,"LEE, JONG SUN"
5,Publication Year :,1969
6,Source Citation:,"APPLIED MICROBIOLOGY, 18(02):188-192, AUG. 1969"
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-​R-​69-​003; OSU TP# 2680
10,Grant/Contract #:,NOAA SEA GRANT
11,,PHS G# UI 00163
12,Abstract:,"""PANDALUS JORDANI"""
