,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,IDENTIFICATION OF THE VOLATILE COMPOUNDS PRODUCED IN STERILE FISH MUSCLE (SEBASTES MELANOPS) BY PSEUDOMONAS FRAGI
3,Author:,"MILLER, ALEXANDER III"
4,,"SCANLAN, RICHARD ANTHONY"
5,,"LEE, JONG SUN"
6,,"LIBBEY, LEONARD MORTON"
7,Publication Year :,1973
8,Source Citation:,"APPLIED MICROBIOLOGY, 25(06):952-955, JUNE 1973"
9,# Pages / Video Length:,4
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-​R-​73-​009; OSU AES TP# 3506; NOAA-73091905
12,Grant/Contract #:,NOAA SEA GRANT
