,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-74-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,LONGITUDINAL MOTIONS OF TAUT MOORINGS
3,Author:,"YAMAMOTO, TOKUO"
4,,"NATH, JOHN H"
5,,"SMITH, CHARLES E"
6,Publication Year :,1974
7,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS. WATERWAYS, HARBORS AND COASTAL ENGINEERING DIVISION. JOURNAL, 100(WW1):35-50, FEB. 1974"
8,# Pages / Video Length:,16
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-​R-​74-​002; ASCE PP# 10321
11,Grant/Contract #:,NOAA Sea Grant; ONR C# N00014-​67-​A-​0369-​0007
