,MetadataField,Metadata
0,NSGL Document #:,ORESU-U-71-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Oregon State University Engineer (Vol. 6, No. 3, March 1971)"
3,Editor :,"Kostow, Charles"
4,,"Chambers, Craig"
5,Publication Year :,1971
6,Publisher:,Oregon State University (OSU)
7,# Pages / Video Length:,20
8,Publication Type:,periodicals
9,Program Report #:,ORESU-U-71-001
10,Grant/Contract #:,NOAA Sea Grant No. GH 97
11,Abstract:,"A complete journal issue sponsored by the Engineering Student Council. The following articles are inside this periodical: 1) Ocean Engineering, by Larry S. Slotta, pp. 2-3; 2) OSU Industrial engineers (Burt Adams, Paul Willis, Bill Reasons, Terry Johnson, Keith Gamble, Masaham Ellis and Nabiel Qutub work to improve Oregon fishing and crabbing industry, pp. 4-6, 16; 3) Analysis of mooring system behavior, by Bob Filmer, R.F. Dominguez, pp. 7-9; 4) Klingeman's Plan, by Chuck Glanzman, p. 10, 16; 5) Systems Engineering and marine ecology, by Richard Iverson, pp. 11, 15; 6) Photo Essay - Man, Sea, (poem) by Jeff Lewis, Roger Nelson, pp. 12-14; 7) Expanding the engineer's role, by Bill Wagner, p. 15."
