,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,AN ION-EXCHANGE TECHNIQUE FOR CONCENTRATING AMMONIA FROM SMALL VOLUMES OF SEAWATER
3,Author:,"RILEY, RONALD T"
4,,"MIX, MICHAEL CARY"
5,Publication Year :,1981
6,Source Citation:,"MARINE CHEMISTY, 10( ):159-164, 1981"
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-81-004
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,CHEMICAL OCEANOGRAPHY
