,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-76-025
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"""TRACHELOBDELLA OREGONENSIS"" SP. N. (HIRUDINEA: PISCICOLIDAE), PARASITIC ON THE CABEZON, ""SCORPAENICHTHY​S MARMORATUS"" (AYRES), IN OREGON"
3,Author:,"BURRESON, EUGENE M"
4,Publication Year :,1976
5,Source Citation:,"JOURNAL OF PARASITOLOGY, 62(05):793-798, OCT. 1976"
6,# Pages / Video Length:,6
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-76-025
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,LEECHES
