,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-16-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Wave Energy Testing at Oregon State University [Exhibit]
3,Author:,"Jacobson, Kaety"
4,,"von Jouanne, Annette"
5,,"Walkingshaw, Allison"
6,Publication Year :,2016
7,# Pages / Video Length:,1
8,Publication Type:,educational materials
9,Program Report #:,ORESU-E-16-008
10,Project #:,A/ESG-07
11,Abstract:,"This exhibit includes information on phased approach to development and research, Wallace Energy Systems and Renewables Facility, O.H. Hinsdale Wave Research Laboratory, field testing in ocean test berth, community engagement, human dimensions, environmental effects, and the PMEC - Pacific Marine Energy Center."
