,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-13-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,OSU marine forum: Jason Busch [online video]
3,Publication Year :,2013
4,# Pages / Video Length:,44 minutes
5,Publication Type:,videos
6,Program Report #:,ORESU-V-13-002
7,Project #:,M/A-21
8,URL:,http://www.yout​ube.com/watch?v​=UAYY2JlT4S0
9,Abstract:,"Oregon State University Marine Forum 2/14/2013. Guest speaker Jason Busch, Oregon Wave Energy Trust (OWET). YouTube video produced by Oregon Sea Grant."
