,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EFFECTS OF REARING DENSITY ON INDICES OF SMOLTIFICATION AND PERFORMANCE OF COHO SALMON, ""ONCORHYNCHUS KISUTCH"""
3,Author:,"SCHRECK, CARL B"
4,,"PATINO, REYNALDO"
5,,"PRING, CYNTHIA K"
6,,"WINTON, JAMES R"
7,Publication Year :,1985
8,Source Citation:,"AQUACULTURE, 45:345-358, 1985"
9,# Pages / Video Length:,14
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-85-012
12,Grant/Contract #:,NOAA SEA GRANT
