,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-70-015
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Some observations on the spawning and early development of the butter clam, ""Saxidomus giganteus"" (Deshayes)"
3,Author:,"Breese, Wilbur P."
4,,"Phibbs, F. Duane"
5,Publication Year :,1970
6,Source Citation:,"""Proceedings of the National Shellfisheries Association,"" 60:95-98, 1969."
7,# Pages / Video Length:,4
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,ORESU-R-70-015
