,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-74-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,LONGITUDINAL VIBRATION IN TAUT-LINE MOORINGS
3,Author:,"SMITH, CHARLES E"
4,,"YAMAMOTO, TOKUO"
5,,"NATH, JOHN H"
6,Publication Year :,1974
7,Source Citation:,"MARINE TECHNOLOGY SOCIETY. JOURNAL, 8(05):29-35, JUNE 1974"
8,# Pages / Video Length:,7
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-​R-​74-​012; OSU EES RPS# 111
11,Grant/Contract #:,NOAA Sea Grant; ONR C# N-​00014-​67-​A-​0369-​0007
