,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-93-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Complete second-order solution for water waves generated in wave flumes
3,Author:,"Sulisz, W."
4,,"Hudspeth, R. T."
5,Publication Year :,1993
6,Source Citation:,"""Journal of Fluids and Structures,"" 7:253-268, 1993."
7,# Pages / Video Length:,16
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-93-009
10,Project #:,R/CE-24
11,Abstract:,An eigenfunction expansion complete to second order is presented for the two-dimensional wave motion forced by a sinusoidally moving generic wavemaker. A time-dependent second-order evanescent interaction potential and time-​independent potential required to satisfy boundary conditions exactly are examined in detail. The amplitude of the second-order free wave computed by including the evanescent interaction potential compares favorably with previously published values based on a complete Lagrangian solution. The theoretical results for the amplitude of the second-order free wave are in reasonable agreement with experimental data.
