,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-82-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Northwest Export Shipping of Potato Products - Hinterland Delineation and Growth Potential
3,Author:,"Powell, Marie"
4,,"Lindeborg, Karl H."
5,,"Jones, James R."
6,Publication Year :,1982
7,Publisher:,"OSU Sea Grant; Idaho Agricultural Experiment Station, University of Idaho"
8,# Pages / Video Length:,23
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,ORESU-T-82-002
11,Grant/Contract #:,NOAA Sea Grant No. 04-7-158-44085
12,Project #:,R/UI-4
13,Abstract:,This report's purposes were to examine the export market for potato products and to assess the implications of historical and developing trade for Columbia Snake River transportation.​ KW: SHIPPING; EXPORT; TRANSPORTATION;​TRADE;POTATO
