,MetadataField,Metadata
0,NSGL Document #:,LSU-T-77-004
1,Sea Grant Program/Affiliate:,Louisiana Sea Grant
2,Title:,"Mississippi Delta Bight Studies No. 2 Hydrographic Data: July 15-24, 1975 (on Microfiche only)"
3,Author:,"Allen, R. L."
4,,"Turner, R. E."
5,Publication Year :,1977
6,Publisher:,"Louisiana State University Sea Grant, Center for Wetland Resources"
7,# Pages / Video Length:,77
8,Publication Type:,technical reports/surveys​/patents
9,Program Report #:,LSU-T-77-004
10,Grant/Contract #:,NOAA Office of Sea Grant
11,Notes:,"ON MICROFICHE ONLY. The Pell Marine Science Library no longer has a microfiche reader/printer. The URI Library in Kingston may still have one available. For a survey chart example, see: LSU-T-77-003"
12,Abstract:,"This document is on microfiche only. The NSGL was not supplied with hard  paper copies. See the Librarian to borrow the microfiche. The publication of this report was sponsored by Louisiana Sea Grant Program,  a part of the National Sea Grant Program maintained by the National Oceanic and Atmospheric Administration (NOAA), U.S. Department of Commerce. We gratefully acknowledge the many courtesies and skills of Capt. R. E. Adams and the crew of the R/V Oregon II. A special thanks goes to the Southeastern Biology Laboratory, National Marine Fisheries Service, at Pascagoula, Mississippi for enabling us to make this cruise in conjunction with the Ground Fish Survey Project. The computer program  for transposing the raw data onto computer tape is the work of Ms. Mary  White. Survey charts show the temperature, depth, salinity, and density  of the Mississippi Delta Bight."
