,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-029
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"""OCEANOBDELLA PALLIDA"" N. SP. (HIRUDINEA: PISCICOLIDAE) FROM THE ENGLISH SOLE, ""PAROPHRYS VETULUS"", IN OREGON"
3,Author:,"BURRESON, EUGENE M"
4,Publication Year :,1977
5,Source Citation:,"AMERICAN MICROSCOPIAL SOCIETY. TRANSACTIONS, 96(04):526-530, 1977"
6,# Pages / Video Length:,5
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-77-029
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,MARINE LEECH PARASITIC
