,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-028
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,LAWS REGULATING OCEAN SHORE DEVELOPMENT
3,Author:,"HILDRETH, RICHARD G"
4,Publication Year :,1982
5,Source Citation:,"SHORELINE CONSTRUCTION LEGAL ISSUES WORKSHOP 15 PP. NEWPORT, OREGON FEBRUARY 23, 1982"
6,# Pages / Video Length:,15
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-82-028
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,COASTAL ZONE MANAGEMENT;DEVE​LOPMENT;CONSTRU​CTION;E
