,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-18-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,What's Fresh and When? Oregon Seafood Consumers Guide 2018
3,Publication Year :,2018
4,# Pages / Video Length:,2
5,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
6,Program Report #:,ORESU-G-18-002
7,Project #:,A/ESG-07
8,Notes:,Shop at the Dock 2018
9,Abstract:,"This guide is a quick reference for consumers on what is being caught fresh, locally by commercial fishermen and when. Two flyers are included: one for the general Oregon coast and the Astoria area."
