,MetadataField,Metadata
0,NSGL Document #:,ORESU-G1-79-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,WATCHING WHALES
3,Author:,"MATE, BRUCE R"
4,Publication Year :,1979
5,Publisher:,"Oregon State University Sea Grant, Extension Marine Advisory Program"
6,# Pages / Video Length:,2
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G1-​79-​002; SG 53
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"Marine mammals - especially whales - are a popular cause with the American public. Even without scientific training, you can contribute to what science is learning about whales. This bulleting provides tips on how to build accurate and systematic habits of observing, identifying, recording, and reporting your whale sightings."
