,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-74-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Law Memo (Volume 1, No. 2, 3, and 4, July 8, August 16, and August 23, 1974)"
3,Editor :,"Jacobson, Jon L."
4,,"McMilan, Hollis K."
5,Publication Year :,1974
6,Publisher:,"Oregon State University Sea Grant, Ocean Resources Law Program"
7,# Pages / Video Length:,9
8,Publication Type:,periodicals
9,Program Report #:,ORESU-N-74-003
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,Three newsletter issues in one entry for 1974.
12,Abstract:,"The Ocean Law Memo is an advisory service of the Ocean Resources Law Program (ORLP) at the University of Oregon Law School in Eugene, Oregon. The ORLP is a part of the Department of Commerce, National Oceanic and Atmospheric Administration'​s (NOAA) Sea Grant Program, which provides the funding for this service. Topics in these issues include: The 200-Mile Limit Controversy; Indian Fishing Rights - United States v. Washington; International Fisheries Law Debated in Caracas."
