,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-031
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,STEROIDS IN MOLLUSKS AND CRUSTACEA OF THE PACIFIC NORTHWEST
3,Author:,"GORDON, DENNIS T"
4,Publication Year :,1982
5,Source Citation:,"CHEMISTRY AND BIOCHEMISTRY OF MARINE FOOD PRODUCTS ROY E. MARTIN GEORGE J. FLICK, CHIEKO E. HEBARD AND DONN R. WARD (EDITORS) PP. 93-102 1982"
6,# Pages / Video Length:,10
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-82-031
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,STEROID;MOLLUSK​;CRUSTACEA;BIOC​HEMISTR
