,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-79-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,BOTTOM FISHING OFF OREGON: Learning about the ocean (REVISED)
3,Author:,"HEIKKILA, PAUL A"
4,Publication Year :,1979
5,Publisher:,"Oregon State University SG, Extension MAP"
6,# Pages / Video Length:,2
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G-​79-​005; SG 14
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,KW: BOTTOM FISHING; ANGLERS; BAG LIMITS; SURFPERCH; STARRY FLOUNDER; BLACK ROCKFISH; ROCK GREENLING; LINGCOD.
