,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-99-031
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Finite element analysis as a tool for crossflow membrane filter simulation
3,Author:,"Huang, Lihan"
4,,"Morrissey, Michael"
5,Publication Year :,1999
6,Source Citation:,"""Journal of Membrane Science,"" 155:19-30, 1999."
7,# Pages / Video Length:,12
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-99-031
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,R/SF-03
