,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-81-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Coastal Law Memo (Issue 2, April 1981)"
3,Author:,"Wilk, Mark J."
4,Editor :,"Hildreth, Richard"
5,Publication Year :,1981
6,Publisher:,"Oregon State University Sea Grant College Program; Ocean and Coastal Law Center School of Law, University of Oregon, Eugene, OR"
7,# Pages / Video Length:,5
8,Publication Type:,periodicals
9,Program Report #:,ORESU-N-81-006
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,One newsletter issue for 1981.
12,Abstract:,"With Restoration Newsletter, we want to help coastal residents obtain objective information so they can rise above the turmoil of the day's headlines and make well-informed choices for themselves, their communities, and their future. The following topic is in this issue: The Coastal Zone Management Improvement Act of 1980."
