,MetadataField,Metadata
0,NSGL Document #:,ORESU-U-71-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"OREGON LAW REVIEW (Volume 50, Number 3, Part II, Spring 1971): A Special Issue on Ocean Resources Law"
3,Author:,"Jacobson, Jon L. (Faculty Advisor)"
4,Editor :,"Leckie, David A. (Editor-​in-​Chief)"
5,,"Eakin, Margaretta (Articles Editor)"
6,Publication Year :,1971
7,Source Citation:,"Oregon Law Review: A Special Issue on Ocean Resources Law, 50(No. 3, Part II): 371-618, Spring 1971"
8,Publisher:,University of Oregon School of Law
9,# Pages / Video Length:,248
10,Publication Type:,periodicals
11,Program Report #:,ORESU-U-71-002
12,Grant/Contract #:,NOAA Sea Grant No. 2-35187
13,Abstract:,"The contents of this special issue on ocean resources law include: Foreword: Pacem in Maribus. Elisabeth Mann Borgese, p. 373. Ocean Politics at the United Nations, Hollis M. Dole, David P. Stang, p. 378. Organizing to Probe the Oceans: An Exercise in Political Science, Thomas A. Clingan, Jr., p. 398. Regulation of Hard-Mineral Mining on the Continental Shelf, Jon L. Jacobson, Thomas A. Hanlon, p. 425. International Law and Canada's Anti-Pollution Legislation, L. C. Green, p. 462. Oral Proceedings, p. 587. Comment: The Nixon Proposal for an International Seabed Authority, p. 599."
